name,dir,file1,file2,result,timeout,conflict,tree_difference,interp_error,out_of_bounds,time_interp_file1,time_interp_file2,time_equivalence,time_elapsed,num_stmts_file1,num_stmts_file2,num_tasks_file1,num_tasks_file2,command
correlation,llvm19-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/correlation-interp.c,pact26-mini-initial-exp/llvm19-affine-normalize/translated/correlation-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.171209,0.379431,0.010884,0.6,48206,123470,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/correlation-interp.c pact26-mini-initial-exp/llvm19-affine-normalize/translated/correlation-8-translated-noasyncepilogue.c ""data,corr,mean,stddev"""
mvt,llvm19-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/mvt-interp.c,pact26-mini-initial-exp/llvm19-affine-normalize/translated/mvt-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.030471,0.070868,0.002758,0.14,9945,25956,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/mvt-interp.c pact26-mini-initial-exp/llvm19-affine-normalize/translated/mvt-8-translated-noasyncepilogue.c ""x1,x2,y_1,y_2,A"""
seidel-2d,llvm19-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/seidel-2d-interp.c,pact26-mini-initial-exp/llvm19-affine-normalize/translated/seidel-2d-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.937459,2.917736,0.082289,3.97,89775,985828,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/seidel-2d-interp.c pact26-mini-initial-exp/llvm19-affine-normalize/translated/seidel-2d-8-translated-noasyncepilogue.c ""A"""
jacobi-2d,llvm19-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/jacobi-2d-interp.c,pact26-mini-initial-exp/llvm19-affine-normalize/translated/jacobi-2d-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.601150,1.755639,0.053764,2.45,98698,570231,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/jacobi-2d-interp.c pact26-mini-initial-exp/llvm19-affine-normalize/translated/jacobi-2d-8-translated-noasyncepilogue.c ""A,B"""
3mm,llvm19-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/3mm-interp.c,pact26-mini-initial-exp/llvm19-affine-normalize/translated/3mm-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.250897,0.557754,0.014889,0.85,70226,178241,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/3mm-interp.c pact26-mini-initial-exp/llvm19-affine-normalize/translated/3mm-8-translated-noasyncepilogue.c ""A,B,C,D,E,F,G"""
adi,llvm19-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/adi-interp.c,pact26-mini-initial-exp/llvm19-affine-normalize/translated/adi-8-translated-noasyncepilogue.c,fail,no,no,yes,no,no,N/A,N/A,N/A,2.26,N/A,N/A,N/A,N/A,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/adi-interp.c pact26-mini-initial-exp/llvm19-affine-normalize/translated/adi-8-translated-noasyncepilogue.c ""u,v,p,q"""
gesummv,llvm19-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/gesummv-interp.c,pact26-mini-initial-exp/llvm19-affine-normalize/translated/gesummv-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.015953,0.038252,0.002528,0.08,3839,13001,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/gesummv-interp.c pact26-mini-initial-exp/llvm19-affine-normalize/translated/gesummv-8-translated-noasyncepilogue.c ""A,B,tmp,x,y"""
symm,llvm19-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/symm-interp.c,pact26-mini-initial-exp/llvm19-affine-normalize/translated/symm-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.111021,0.307296,0.011913,0.46,26508,95221,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/symm-interp.c pact26-mini-initial-exp/llvm19-affine-normalize/translated/symm-8-translated-noasyncepilogue.c ""A,B,C"""
bicg,llvm19-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/bicg-interp.c,pact26-mini-initial-exp/llvm19-affine-normalize/translated/bicg-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.025938,0.063084,0.002773,0.12,6736,22709,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/bicg-interp.c pact26-mini-initial-exp/llvm19-affine-normalize/translated/bicg-8-translated-noasyncepilogue.c ""A,s,q,p,r"""
durbin,llvm19-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/durbin-interp.c,pact26-mini-initial-exp/llvm19-affine-normalize/translated/durbin-8-translated-noasyncepilogue.c,fail,no,no,yes,no,no,N/A,N/A,N/A,0.11,N/A,N/A,N/A,N/A,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/durbin-interp.c pact26-mini-initial-exp/llvm19-affine-normalize/translated/durbin-8-translated-noasyncepilogue.c ""r,y"""
gemver,llvm19-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/gemver-interp.c,pact26-mini-initial-exp/llvm19-affine-normalize/translated/gemver-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.060629,0.141603,0.006678,0.24,15047,48778,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/gemver-interp.c pact26-mini-initial-exp/llvm19-affine-normalize/translated/gemver-8-translated-noasyncepilogue.c ""A,u1,v1,u2,v2,w,x,y,z"""
2mm,llvm19-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/2mm-interp.c,pact26-mini-initial-exp/llvm19-affine-normalize/translated/2mm-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.152168,0.376373,0.010765,0.58,43273,116631,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/2mm-interp.c pact26-mini-initial-exp/llvm19-affine-normalize/translated/2mm-8-translated-noasyncepilogue.c ""A,B,C,D"""
doitgen,llvm19-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/doitgen-interp.c,pact26-mini-initial-exp/llvm19-affine-normalize/translated/doitgen-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.135918,0.333016,0.007921,0.52,42785,101357,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/doitgen-interp.c pact26-mini-initial-exp/llvm19-affine-normalize/translated/doitgen-8-translated-noasyncepilogue.c ""A,C4,sum"""
gemm,llvm19-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/gemm-interp.c,pact26-mini-initial-exp/llvm19-affine-normalize/translated/gemm-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.189476,0.439145,0.015978,0.7,49050,140062,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/gemm-interp.c pact26-mini-initial-exp/llvm19-affine-normalize/translated/gemm-8-translated-noasyncepilogue.c ""A,B,C"""
nussinov,llvm19-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/nussinov-interp.c,pact26-mini-initial-exp/llvm19-affine-normalize/translated/nussinov-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.743992,2.174349,0.056182,3.01,122385,772106,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/nussinov-interp.c pact26-mini-initial-exp/llvm19-affine-normalize/translated/nussinov-8-translated-noasyncepilogue.c ""table,seq"""
ludcmp,llvm19-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/ludcmp-interp.c,pact26-mini-initial-exp/llvm19-affine-normalize/translated/ludcmp-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.249303,0.592711,0.015402,0.89,76646,197280,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/ludcmp-interp.c pact26-mini-initial-exp/llvm19-affine-normalize/translated/ludcmp-8-translated-noasyncepilogue.c ""A,B,x,y"""
trisolv,llvm19-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/trisolv-interp.c,pact26-mini-initial-exp/llvm19-affine-normalize/translated/trisolv-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.009140,0.019340,0.001078,0.06,2597,6668,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/trisolv-interp.c pact26-mini-initial-exp/llvm19-affine-normalize/translated/trisolv-8-translated-noasyncepilogue.c ""L,x,b"""
deriche,llvm19-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/deriche-interp.c,pact26-mini-initial-exp/llvm19-affine-normalize/translated/deriche-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.362541,1.084564,0.052722,1.54,133581,420320,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/deriche-interp.c pact26-mini-initial-exp/llvm19-affine-normalize/translated/deriche-8-translated-noasyncepilogue.c ""alpha,imgIn,imgOut,y1,y2"""
fdtd-2d,llvm19-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/fdtd-2d-interp.c,pact26-mini-initial-exp/llvm19-affine-normalize/translated/fdtd-2d-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.497521,1.282626,0.042314,1.86,108727,414563,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/fdtd-2d-interp.c pact26-mini-initial-exp/llvm19-affine-normalize/translated/fdtd-2d-8-translated-noasyncepilogue.c ""ex,ey,hz"""
heat-3d,llvm19-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/heat-3d-interp.c,pact26-mini-initial-exp/llvm19-affine-normalize/translated/heat-3d-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.891839,2.229086,0.119270,3.27,73099,628952,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/heat-3d-interp.c pact26-mini-initial-exp/llvm19-affine-normalize/translated/heat-3d-8-translated-noasyncepilogue.c ""A,B"""
