name,dir,file1,file2,result,timeout,conflict,tree_difference,interp_error,out_of_bounds,time_interp_file1,time_interp_file2,time_equivalence,time_elapsed,num_stmts_file1,num_stmts_file2,num_tasks_file1,num_tasks_file2,command
seidel-2d,llvm21-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/seidel-2d-interp.c,pact26-mini-initial-exp/llvm21-affine-normalize/translated/seidel-2d-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.916366,2.948972,0.080976,3.98,89775,985828,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/seidel-2d-interp.c pact26-mini-initial-exp/llvm21-affine-normalize/translated/seidel-2d-8-translated-noasyncepilogue.c ""A"""
jacobi-2d,llvm21-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/jacobi-2d-interp.c,pact26-mini-initial-exp/llvm21-affine-normalize/translated/jacobi-2d-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.579129,1.674844,0.051449,2.34,98698,570231,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/jacobi-2d-interp.c pact26-mini-initial-exp/llvm21-affine-normalize/translated/jacobi-2d-8-translated-noasyncepilogue.c ""A,B"""
3mm,llvm21-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/3mm-interp.c,pact26-mini-initial-exp/llvm21-affine-normalize/translated/3mm-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.248336,0.549376,0.014308,0.84,70226,178241,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/3mm-interp.c pact26-mini-initial-exp/llvm21-affine-normalize/translated/3mm-8-translated-noasyncepilogue.c ""A,B,C,D,E,F,G"""
adi,llvm21-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/adi-interp.c,pact26-mini-initial-exp/llvm21-affine-normalize/translated/adi-8-translated-noasyncepilogue.c,fail,no,no,yes,no,no,N/A,N/A,N/A,2.23,N/A,N/A,N/A,N/A,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/adi-interp.c pact26-mini-initial-exp/llvm21-affine-normalize/translated/adi-8-translated-noasyncepilogue.c ""u,v,p,q"""
gesummv,llvm21-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/gesummv-interp.c,pact26-mini-initial-exp/llvm21-affine-normalize/translated/gesummv-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.018866,0.037568,0.002010,0.08,3839,13001,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/gesummv-interp.c pact26-mini-initial-exp/llvm21-affine-normalize/translated/gesummv-8-translated-noasyncepilogue.c ""A,B,tmp,x,y"""
symm,llvm21-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/symm-interp.c,pact26-mini-initial-exp/llvm21-affine-normalize/translated/symm-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.109342,0.291058,0.011613,0.44,26508,95221,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/symm-interp.c pact26-mini-initial-exp/llvm21-affine-normalize/translated/symm-8-translated-noasyncepilogue.c ""A,B,C"""
bicg,llvm21-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/bicg-interp.c,pact26-mini-initial-exp/llvm21-affine-normalize/translated/bicg-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.025124,0.062822,0.002670,0.12,6736,22709,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/bicg-interp.c pact26-mini-initial-exp/llvm21-affine-normalize/translated/bicg-8-translated-noasyncepilogue.c ""A,s,q,p,r"""
durbin,llvm21-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/durbin-interp.c,pact26-mini-initial-exp/llvm21-affine-normalize/translated/durbin-8-translated-noasyncepilogue.c,fail,no,no,yes,no,no,N/A,N/A,N/A,0.1,N/A,N/A,N/A,N/A,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/durbin-interp.c pact26-mini-initial-exp/llvm21-affine-normalize/translated/durbin-8-translated-noasyncepilogue.c ""r,y"""
gemver,llvm21-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/gemver-interp.c,pact26-mini-initial-exp/llvm21-affine-normalize/translated/gemver-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.060450,0.135099,0.006384,0.23,15047,48778,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/gemver-interp.c pact26-mini-initial-exp/llvm21-affine-normalize/translated/gemver-8-translated-noasyncepilogue.c ""A,u1,v1,u2,v2,w,x,y,z"""
2mm,llvm21-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/2mm-interp.c,pact26-mini-initial-exp/llvm21-affine-normalize/translated/2mm-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.163499,0.365025,0.010731,0.57,43273,116631,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/2mm-interp.c pact26-mini-initial-exp/llvm21-affine-normalize/translated/2mm-8-translated-noasyncepilogue.c ""A,B,C,D"""
doitgen,llvm21-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/doitgen-interp.c,pact26-mini-initial-exp/llvm21-affine-normalize/translated/doitgen-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.134098,0.324454,0.007794,0.5,42785,101357,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/doitgen-interp.c pact26-mini-initial-exp/llvm21-affine-normalize/translated/doitgen-8-translated-noasyncepilogue.c ""A,C4,sum"""
gemm,llvm21-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/gemm-interp.c,pact26-mini-initial-exp/llvm21-affine-normalize/translated/gemm-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.172911,0.427061,0.014734,0.64,49050,140062,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/gemm-interp.c pact26-mini-initial-exp/llvm21-affine-normalize/translated/gemm-8-translated-noasyncepilogue.c ""A,B,C"""
nussinov,llvm21-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/nussinov-interp.c,pact26-mini-initial-exp/llvm21-affine-normalize/translated/nussinov-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.725046,2.124400,0.055035,2.94,122385,772106,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/nussinov-interp.c pact26-mini-initial-exp/llvm21-affine-normalize/translated/nussinov-8-translated-noasyncepilogue.c ""table,seq"""
ludcmp,llvm21-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/ludcmp-interp.c,pact26-mini-initial-exp/llvm21-affine-normalize/translated/ludcmp-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.235404,0.616265,0.015830,0.9,76646,197280,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/ludcmp-interp.c pact26-mini-initial-exp/llvm21-affine-normalize/translated/ludcmp-8-translated-noasyncepilogue.c ""A,B,x,y"""
trisolv,llvm21-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/trisolv-interp.c,pact26-mini-initial-exp/llvm21-affine-normalize/translated/trisolv-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.009155,0.019504,0.001078,0.06,2597,6668,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/trisolv-interp.c pact26-mini-initial-exp/llvm21-affine-normalize/translated/trisolv-8-translated-noasyncepilogue.c ""L,x,b"""
deriche,llvm21-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/deriche-interp.c,pact26-mini-initial-exp/llvm21-affine-normalize/translated/deriche-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.355331,1.044077,0.051579,1.49,133581,420320,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/deriche-interp.c pact26-mini-initial-exp/llvm21-affine-normalize/translated/deriche-8-translated-noasyncepilogue.c ""alpha,imgIn,imgOut,y1,y2"""
fdtd-2d,llvm21-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/fdtd-2d-interp.c,pact26-mini-initial-exp/llvm21-affine-normalize/translated/fdtd-2d-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.466558,1.237627,0.041914,1.78,108727,414563,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/fdtd-2d-interp.c pact26-mini-initial-exp/llvm21-affine-normalize/translated/fdtd-2d-8-translated-noasyncepilogue.c ""ex,ey,hz"""
heat-3d,llvm21-affine-normalize,generated-polybench-mini-dataset-use-scalar-lb/interp/heat-3d-interp.c,pact26-mini-initial-exp/llvm21-affine-normalize/translated/heat-3d-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.870486,2.165668,0.113443,3.18,73099,628952,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/heat-3d-interp.c pact26-mini-initial-exp/llvm21-affine-normalize/translated/heat-3d-8-translated-noasyncepilogue.c ""A,B"""
