name,dir,file1,file2,result,timeout,conflict,tree_difference,interp_error,out_of_bounds,time_interp_file1,time_interp_file2,time_equivalence,time_elapsed,num_stmts_file1,num_stmts_file2,num_tasks_file1,num_tasks_file2,command
correlation,llvm21-affine-loop-inv-code-motion,generated-polybench-mini-dataset-use-scalar-lb/interp/correlation-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/correlation-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.166858,0.368163,0.010652,0.58,48206,121818,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/correlation-interp.c pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/correlation-8-translated-noasyncepilogue.c ""data,corr,mean,stddev"""
mvt,llvm21-affine-loop-inv-code-motion,generated-polybench-mini-dataset-use-scalar-lb/interp/mvt-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/mvt-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.030105,0.069726,0.002778,0.13,9945,25956,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/mvt-interp.c pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/mvt-8-translated-noasyncepilogue.c ""x1,x2,y_1,y_2,A"""
seidel-2d,llvm21-affine-loop-inv-code-motion,generated-polybench-mini-dataset-use-scalar-lb/interp/seidel-2d-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/seidel-2d-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.890190,2.827217,0.079913,3.83,89775,956188,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/seidel-2d-interp.c pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/seidel-2d-8-translated-noasyncepilogue.c ""A"""
jacobi-2d,llvm21-affine-loop-inv-code-motion,generated-polybench-mini-dataset-use-scalar-lb/interp/jacobi-2d-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/jacobi-2d-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.583141,1.614710,0.051070,2.27,98698,537751,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/jacobi-2d-interp.c pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/jacobi-2d-8-translated-noasyncepilogue.c ""A,B"""
3mm,llvm21-affine-loop-inv-code-motion,generated-polybench-mini-dataset-use-scalar-lb/interp/3mm-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/3mm-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.239468,0.564874,0.014922,0.84,70226,178241,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/3mm-interp.c pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/3mm-8-translated-noasyncepilogue.c ""A,B,C,D,E,F,G"""
adi,llvm21-affine-loop-inv-code-motion,generated-polybench-mini-dataset-use-scalar-lb/interp/adi-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/adi-8-translated-noasyncepilogue.c,fail,no,no,yes,no,no,N/A,N/A,N/A,2.14,N/A,N/A,N/A,N/A,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/adi-interp.c pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/adi-8-translated-noasyncepilogue.c ""u,v,p,q"""
gesummv,llvm21-affine-loop-inv-code-motion,generated-polybench-mini-dataset-use-scalar-lb/interp/gesummv-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/gesummv-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.017794,0.037900,0.002121,0.08,3839,13001,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/gesummv-interp.c pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/gesummv-8-translated-noasyncepilogue.c ""A,B,tmp,x,y"""
symm,llvm21-affine-loop-inv-code-motion,generated-polybench-mini-dataset-use-scalar-lb/interp/symm-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/symm-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.111005,0.269566,0.011829,0.42,26508,84441,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/symm-interp.c pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/symm-8-translated-noasyncepilogue.c ""A,B,C"""
bicg,llvm21-affine-loop-inv-code-motion,generated-polybench-mini-dataset-use-scalar-lb/interp/bicg-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/bicg-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.025090,0.059957,0.002774,0.12,6736,21155,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/bicg-interp.c pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/bicg-8-translated-noasyncepilogue.c ""A,s,q,p,r"""
durbin,llvm21-affine-loop-inv-code-motion,generated-polybench-mini-dataset-use-scalar-lb/interp/durbin-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/durbin-8-translated-noasyncepilogue.c,fail,no,no,yes,no,no,N/A,N/A,N/A,0.1,N/A,N/A,N/A,N/A,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/durbin-interp.c pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/durbin-8-translated-noasyncepilogue.c ""r,y"""
gemver,llvm21-affine-loop-inv-code-motion,generated-polybench-mini-dataset-use-scalar-lb/interp/gemver-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/gemver-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.058381,0.132487,0.006519,0.23,15047,45658,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/gemver-interp.c pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/gemver-8-translated-noasyncepilogue.c ""A,u1,v1,u2,v2,w,x,y,z"""
2mm,llvm21-affine-loop-inv-code-motion,generated-polybench-mini-dataset-use-scalar-lb/interp/2mm-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/2mm-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.149137,0.360491,0.012250,0.55,43273,116631,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/2mm-interp.c pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/2mm-8-translated-noasyncepilogue.c ""A,B,C,D"""
doitgen,llvm21-affine-loop-inv-code-motion,generated-polybench-mini-dataset-use-scalar-lb/interp/doitgen-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/doitgen-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.133699,0.318456,0.007805,0.48,42785,101357,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/doitgen-interp.c pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/doitgen-8-translated-noasyncepilogue.c ""A,C4,sum"""
gemm,llvm21-affine-loop-inv-code-motion,generated-polybench-mini-dataset-use-scalar-lb/interp/gemm-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/gemm-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.171962,0.323807,0.014572,0.54,49050,111262,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/gemm-interp.c pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/gemm-8-translated-noasyncepilogue.c ""A,B,C"""
nussinov,llvm21-affine-loop-inv-code-motion,generated-polybench-mini-dataset-use-scalar-lb/interp/nussinov-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/nussinov-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.731201,1.918145,0.053857,2.74,122385,662487,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/nussinov-interp.c pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/nussinov-8-translated-noasyncepilogue.c ""table,seq"""
ludcmp,llvm21-affine-loop-inv-code-motion,generated-polybench-mini-dataset-use-scalar-lb/interp/ludcmp-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/ludcmp-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.234590,0.581110,0.015292,0.86,76646,194120,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/ludcmp-interp.c pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/ludcmp-8-translated-noasyncepilogue.c ""A,B,x,y"""
trisolv,llvm21-affine-loop-inv-code-motion,generated-polybench-mini-dataset-use-scalar-lb/interp/trisolv-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/trisolv-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.009319,0.019952,0.001078,0.05,2597,6668,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/trisolv-interp.c pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/trisolv-8-translated-noasyncepilogue.c ""L,x,b"""
deriche,llvm21-affine-loop-inv-code-motion,generated-polybench-mini-dataset-use-scalar-lb/interp/deriche-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/deriche-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.363159,1.038642,0.052054,1.49,133581,420320,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/deriche-interp.c pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/deriche-8-translated-noasyncepilogue.c ""alpha,imgIn,imgOut,y1,y2"""
fdtd-2d,llvm21-affine-loop-inv-code-motion,generated-polybench-mini-dataset-use-scalar-lb/interp/fdtd-2d-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/fdtd-2d-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.469003,1.230716,0.042282,1.77,108727,402003,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/fdtd-2d-interp.c pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/fdtd-2d-8-translated-noasyncepilogue.c ""ex,ey,hz"""
heat-3d,llvm21-affine-loop-inv-code-motion,generated-polybench-mini-dataset-use-scalar-lb/interp/heat-3d-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/heat-3d-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.873067,2.140046,0.113656,3.16,73099,605591,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/heat-3d-interp.c pact26-mini-initial-exp/llvm21-affine-loop-inv-code-motion/translated/heat-3d-8-translated-noasyncepilogue.c ""A,B"""
