name,dir,file1,file2,result,timeout,conflict,tree_difference,interp_error,out_of_bounds,time_interp_file1,time_interp_file2,time_equivalence,time_elapsed,num_stmts_file1,num_stmts_file2,num_tasks_file1,num_tasks_file2,command
correlation,llvm21-affine-loop-fusion,generated-polybench-mini-dataset-use-scalar-lb/interp/correlation-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/correlation-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.158610,0.366880,0.010758,0.57,48206,122686,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/correlation-interp.c pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/correlation-8-translated-noasyncepilogue.c ""data,corr,mean,stddev"""
mvt,llvm21-affine-loop-fusion,generated-polybench-mini-dataset-use-scalar-lb/interp/mvt-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/mvt-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.030891,0.069589,0.002827,0.13,9945,25956,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/mvt-interp.c pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/mvt-8-translated-noasyncepilogue.c ""x1,x2,y_1,y_2,A"""
seidel-2d,llvm21-affine-loop-fusion,generated-polybench-mini-dataset-use-scalar-lb/interp/seidel-2d-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/seidel-2d-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.882589,2.820885,0.080499,3.81,89775,956188,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/seidel-2d-interp.c pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/seidel-2d-8-translated-noasyncepilogue.c ""A"""
jacobi-2d,llvm21-affine-loop-fusion,generated-polybench-mini-dataset-use-scalar-lb/interp/jacobi-2d-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/jacobi-2d-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.565881,1.623360,0.051083,2.27,98698,537751,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/jacobi-2d-interp.c pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/jacobi-2d-8-translated-noasyncepilogue.c ""A,B"""
3mm,llvm21-affine-loop-fusion,generated-polybench-mini-dataset-use-scalar-lb/interp/3mm-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/3mm-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.229991,0.541216,0.014314,0.81,70226,178241,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/3mm-interp.c pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/3mm-8-translated-noasyncepilogue.c ""A,B,C,D,E,F,G"""
adi,llvm21-affine-loop-fusion,generated-polybench-mini-dataset-use-scalar-lb/interp/adi-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/adi-8-translated-noasyncepilogue.c,fail,no,no,yes,no,no,N/A,N/A,N/A,3.04,N/A,N/A,N/A,N/A,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/adi-interp.c pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/adi-8-translated-noasyncepilogue.c ""u,v,p,q"""
gesummv,llvm21-affine-loop-fusion,generated-polybench-mini-dataset-use-scalar-lb/interp/gesummv-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/gesummv-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.015731,0.037349,0.002018,0.08,3839,13001,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/gesummv-interp.c pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/gesummv-8-translated-noasyncepilogue.c ""A,B,tmp,x,y"""
symm,llvm21-affine-loop-fusion,generated-polybench-mini-dataset-use-scalar-lb/interp/symm-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/symm-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.110584,0.296182,0.011565,0.44,26508,95221,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/symm-interp.c pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/symm-8-translated-noasyncepilogue.c ""A,B,C"""
bicg,llvm21-affine-loop-fusion,generated-polybench-mini-dataset-use-scalar-lb/interp/bicg-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/bicg-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.025203,0.062117,0.002664,0.12,6736,22709,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/bicg-interp.c pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/bicg-8-translated-noasyncepilogue.c ""A,s,q,p,r"""
durbin,llvm21-affine-loop-fusion,generated-polybench-mini-dataset-use-scalar-lb/interp/durbin-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/durbin-8-translated-noasyncepilogue.c,fail,no,no,yes,no,no,N/A,N/A,N/A,0.1,N/A,N/A,N/A,N/A,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/durbin-interp.c pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/durbin-8-translated-noasyncepilogue.c ""r,y"""
gemver,llvm21-affine-loop-fusion,generated-polybench-mini-dataset-use-scalar-lb/interp/gemver-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/gemver-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.062478,0.149240,0.006536,0.25,15047,45334,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/gemver-interp.c pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/gemver-8-translated-noasyncepilogue.c ""A,u1,v1,u2,v2,w,x,y,z"""
2mm,llvm21-affine-loop-fusion,generated-polybench-mini-dataset-use-scalar-lb/interp/2mm-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/2mm-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.147494,0.364744,0.011274,0.55,43273,116631,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/2mm-interp.c pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/2mm-8-translated-noasyncepilogue.c ""A,B,C,D"""
doitgen,llvm21-affine-loop-fusion,generated-polybench-mini-dataset-use-scalar-lb/interp/doitgen-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/doitgen-8-translated-noasyncepilogue.c,fail,no,no,yes,no,no,N/A,N/A,N/A,0.48,N/A,N/A,N/A,N/A,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/doitgen-interp.c pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/doitgen-8-translated-noasyncepilogue.c ""A,C4,sum"""
gemm,llvm21-affine-loop-fusion,generated-polybench-mini-dataset-use-scalar-lb/interp/gemm-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/gemm-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.169315,0.419858,0.014736,0.63,49050,140062,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/gemm-interp.c pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/gemm-8-translated-noasyncepilogue.c ""A,B,C"""
nussinov,llvm21-affine-loop-fusion,generated-polybench-mini-dataset-use-scalar-lb/interp/nussinov-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/nussinov-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.708538,1.849164,0.053556,2.64,122385,662487,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/nussinov-interp.c pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/nussinov-8-translated-noasyncepilogue.c ""table,seq"""
ludcmp,llvm21-affine-loop-fusion,generated-polybench-mini-dataset-use-scalar-lb/interp/ludcmp-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/ludcmp-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.230171,0.575340,0.015210,0.85,76646,194120,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/ludcmp-interp.c pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/ludcmp-8-translated-noasyncepilogue.c ""A,B,x,y"""
trisolv,llvm21-affine-loop-fusion,generated-polybench-mini-dataset-use-scalar-lb/interp/trisolv-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/trisolv-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.009132,0.019046,0.001062,0.06,2597,6668,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/trisolv-interp.c pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/trisolv-8-translated-noasyncepilogue.c ""L,x,b"""
deriche,llvm21-affine-loop-fusion,generated-polybench-mini-dataset-use-scalar-lb/interp/deriche-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/deriche-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.347992,1.112543,0.052214,1.55,133581,444636,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/deriche-interp.c pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/deriche-8-translated-noasyncepilogue.c ""alpha,imgIn,imgOut,y1,y2"""
fdtd-2d,llvm21-affine-loop-fusion,generated-polybench-mini-dataset-use-scalar-lb/interp/fdtd-2d-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/fdtd-2d-8-translated-noasyncepilogue.c,fail,no,no,no,no,no,N/A,N/A,N/A,1.77,N/A,N/A,N/A,N/A,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/fdtd-2d-interp.c pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/fdtd-2d-8-translated-noasyncepilogue.c ""ex,ey,hz"""
heat-3d,llvm21-affine-loop-fusion,generated-polybench-mini-dataset-use-scalar-lb/interp/heat-3d-interp.c,pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/heat-3d-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.888106,2.106060,0.113056,3.13,73099,605591,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/heat-3d-interp.c pact26-mini-initial-exp/llvm21-affine-loop-fusion/translated/heat-3d-8-translated-noasyncepilogue.c ""A,B"""
